lang,co,link,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,sum,tot
no,Turkmenistan,https://no.wikipedia.org/wiki/Turkmenistan, 0,  0,  7,  19, 12, 0,  14, 26,  5,  0, 0,  83, 22757
ps,Turkmenistan,https://ps.wikipedia.org/wiki/%D8%AA%D8%B1%DA%A9%D9%85%D9%86%D8%B3%D8%AA%D8%A7%D9%86, 0,  0,  4,  10, 18, 0,  15, 24,  4,  1, 1,  77, 16628
fa,Turkmenistan,https://fa.wikipedia.org/wiki/%D8%AA%D8%B1%DA%A9%D9%85%D9%86%D8%B3%D8%AA%D8%A7%D9%86, 0,  2,  2,  36, 15, 1,  20, 45, 27,  0, 2, 150, 28469
pl,Turkmenistan,https://pl.wikipedia.org/wiki/Turkmenistan, 0,  0,  5,  14,  3, 0,  57, 10,  2,  1, 0,  92, 26613
pt,Turkmenistan,https://pt.wikipedia.org/wiki/Turquemenist%C3%A3o, 0,  1,  7,  19, 23, 0,  28, 18, 13,  2, 0, 111, 29851
pa,Turkmenistan,https://pa.wikipedia.org/wiki/%E0%A8%A4%E0%A9%81%E0%A8%B0%E0%A8%95%E0%A8%AE%E0%A9%87%E0%A8%A8%E0%A8%BF%E0%A8%B8%E0%A8%A4%E0%A8%BE%E0%A8%A8, 0,  0,  0,   7,  5, 0,   5,  5,  0,  0, 0,  22,  5601
ro,Turkmenistan,https://ro.wikipedia.org/wiki/Turkmenistan, 0,  0,  0,   1,  4, 0,   7, 11,  3,  1, 0,  27, 18045
ru,Turkmenistan,https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%BA%D0%BC%D0%B5%D0%BD%D0%B8%D1%81%D1%82%D0%B0%D0%BD, 0,154, 73, 463,128,19, 931,345, 18,  2, 2,2135,119607
sm,Turkmenistan,https://sm.wikipedia.org/wiki/Turkmenistan, 0,  0,  1,   0,  0, 0,   2,  2,  0,  0, 0,   5,  4026
gd,Turkmenistan,https://gd.wikipedia.org/wiki/Turcmanast%C3%A0n, 0,  0,  0,   6,  3, 0,  13,  4,  0,  0, 0,  26,  5978
sr,Turkmenistan,https://sr.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%BA%D0%BC%D0%B5%D0%BD%D0%B8%D1%81%D1%82%D0%B0%D0%BD, 0,  0,  0,   8,  1, 0,  25, 17,  4,  0, 0,  55, 20006
sn,Turkmenistan,https://sn.wikipedia.org/wiki/Turkmenistan, 0,  0,  0,   0,  0, 0,   3,  1,  0,  0, 0,   4,  4300
sd,Turkmenistan,https://sd.wikipedia.org/wiki/%D8%AA%D8%B1%DA%AA%D9%85%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86, 0,  0,  1,   4,  3, 0,   4,  4,  0,  0, 0,  16,  5100
si,Turkmenistan,https://si.wikipedia.org/wiki/%E0%B6%A7%E0%B6%BB%E0%B7%8A%E0%B6%9A%E0%B7%8A%E0%B6%B8%E0%B7%99%E0%B6%B1%E0%B7%92%E0%B7%83%E0%B7%8A%E0%B6%AD%E0%B7%8F%E0%B6%B1%E0%B6%BA, 0,  0,  0,   5,  1, 0,   4,  5,  1,  0, 0,  16, 11425
sk,Turkmenistan,https://sk.wikipedia.org/wiki/Turkm%C3%A9nsko, 0,  0,  1,   7,  4, 0,   2,  6,  3,  0, 0,  23, 20515
sl,Turkmenistan,https://sl.wikipedia.org/wiki/Turkmenistan, 0,  0,  5,  21, 12, 0,  15, 43, 17,  0, 0, 113, 34544
so,Turkmenistan,https://so.wikipedia.org/wiki/Turkmenistan, 0,  0,  2,   7,  2, 0,   1,  8,  2,  0, 0,  22,  6949
es,Turkmenistan,https://es.wikipedia.org/wiki/Turkmenist%C3%A1n, 2,  6,  5,  32, 31, 0,  30, 42, 16,  0, 0, 164, 43185
su,Turkmenistan,https://su.wikipedia.org/wiki/Turkm%C3%A9nistan, 0,  0,  1,   1,  6, 0,   4,  4,  1,  0, 0,  17, 12027
sw,Turkmenistan,https://sw.wikipedia.org/wiki/Turkmenistan, 0,  0,  4,   8,  7, 0,  12, 12,  5,  1, 0,  49, 11002
sv,Turkmenistan,https://sv.wikipedia.org/wiki/Turkmenistan, 0,  0,  4,  21, 12, 1,  12, 24, 11,  0, 0,  85, 30805
tg,Turkmenistan,https://tg.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%BA%D0%BC%D0%B0%D0%BD%D0%B8%D1%81%D1%82%D0%BE%D0%BD, 0,  0,  0,   1,  5, 0,   1,  1,  1,  0, 0,   9,  8483
ta,Turkmenistan,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%81%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%AE%E0%AF%86%E0%AE%A9%E0%AE%BF%E0%AE%B8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%A9%E0%AF%8D, 0,  0,  0,   0,  0, 0,   6,  9,  0,  0, 0,  15, 10765
te,Turkmenistan,https://te.wikipedia.org/wiki/%E0%B0%A4%E0%B1%81%E0%B0%B0%E0%B1%8D%E0%B0%95%E0%B0%AE%E0%B1%87%E0%B0%A8%E0%B0%BF%E0%B0%B8%E0%B1%8D%E0%B0%A4%E0%B0%BE%E0%B0%A8%E0%B1%8D, 0,  0,  0,  12,  2, 0,  11,  5,  0,  0, 0,  30, 18832
th,Turkmenistan,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B8%B4%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99, 0,  0,  4,  49, 55, 0,  75, 76,  8,  1, 0, 268, 19480
tr,Turkmenistan,https://tr.wikipedia.org/wiki/T%C3%BCrkmenistan, 0,  2,  4,  30, 27, 0,  55, 65, 19,  0, 0, 202, 53095
uk,Turkmenistan,https://uk.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%BA%D0%BC%D0%B5%D0%BD%D1%96%D1%81%D1%82%D0%B0%D0%BD, 0,  0,  0,   8,  8, 0,  15, 16,  9,  0, 0,  56, 36584
ur,Turkmenistan,https://ur.wikipedia.org/wiki/%D8%AA%D8%B1%DA%A9%D9%85%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86, 0,  0,  0,  10,  5, 0,   7,  7,  1,  2, 0,  32, 10016
uz,Turkmenistan,https://uz.wikipedia.org/wiki/Turkmaniston, 0,  0,  4,  23, 19, 0,  25, 61, 13,  1, 0, 146, 33425
vi,Turkmenistan,https://vi.wikipedia.org/wiki/Turkmenistan, 0,  0, 14, 101, 27, 0,  14, 61, 15,  0, 0, 232, 33844
cy,Turkmenistan,https://cy.wikipedia.org/wiki/Tyrcmenistan, 0,  0,  0,   2,  1, 0,   2,  4,  0,  0, 0,   9,  7088
yi,Turkmenistan,https://yi.wikipedia.org/wiki/%D7%98%D7%95%D7%A8%D7%A7%D7%9E%D7%A2%D7%A0%D7%99%D7%A1%D7%98%D7%90%D7%9F, 0,  0,  1,   1,  1, 0,   0,  3,  0,  0, 0,   6,  6650
yo,Turkmenistan,https://yo.wikipedia.org/wiki/Turkm%E1%BA%B9%CC%81n%C3%ACst%C3%A1n, 0,  0,  3,  15,  8, 0,   1, 19,  3,  0, 0,  49,  7286
af,Tuvalu,https://af.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   0,  1, 0,  10,  3,  2,  0, 0,  16, 10462
sq,Tuvalu,https://sq.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   3,  1, 0,   1,  2,  2,  0, 0,   9,  7382
am,Tuvalu,https://am.wikipedia.org/wiki/%E1%89%B1%E1%89%AB%E1%88%89, 0,  0,  0,   0,  0, 0,   1,  8,  0,  0, 0,   9,  4214
ar,Tuvalu,https://ar.wikipedia.org/wiki/%D8%AA%D9%88%D9%81%D8%A7%D9%84%D9%88, 0,  0,  5,  24, 16, 0,  14, 29,  9,  2, 0,  99, 43550
hy,Tuvalu,https://hy.wikipedia.org/wiki/%D5%8F%D5%B8%D6%82%D5%BE%D5%A1%D5%AC%D5%B8%D6%82, 0,  0,  0,   1,  1, 0,   3,  4,  6,  0, 0,  15,  9576
az,Tuvalu,https://az.wikipedia.org/wiki/Tuvalu, 0,  0,  1,   2,  1, 4,   2, 12,  5,  0, 0,  27,  8636
eu,Tuvalu,https://eu.wikipedia.org/wiki/Tuvalu, 0,  0,  1,   5, 18, 0,  12, 13,  2,  0, 0,  51, 15389
be,Tuvalu,https://be.wikipedia.org/wiki/%D0%A2%D1%83%D0%B2%D0%B0%D0%BB%D1%83, 0,  0,  3,   2,  0, 0,   2,  4,  0,  0, 0,  11,  8764
bn,Tuvalu,https://bn.wikipedia.org/wiki/%E0%A6%9F%E0%A7%81%E0%A6%AD%E0%A6%BE%E0%A6%B2%E0%A7%81, 0,  0,  2,   3,  8, 0,   0,  4,  4,  0, 0,  21, 11760
bs,Tuvalu,https://bs.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   2,  1, 0,   2,  4,  0,  0, 0,   9,  7985
bg,Tuvalu,https://bg.wikipedia.org/wiki/%D0%A2%D1%83%D0%B2%D0%B0%D0%BB%D1%83, 0,  0,  2,   2,  3, 0,  12,  6,  0,  0, 0,  25, 15018
ca,Tuvalu,https://ca.wikipedia.org/wiki/Tuvalu, 0,  0,  5,  21, 42, 0,  23, 43, 15,  0, 0, 149, 37859
ceb,Tuvalu,https://ceb.wikipedia.org/wiki/Tuvalu, 0,  0,  3,   1,  1, 0,   0,  5,  0,  0, 0,  10,  4928
zh,Tuvalu,https://zh.wikipedia.org/wiki/%E5%9C%96%E7%93%A6%E7%9B%A7, 0,  0, 10,  29, 31, 0,  54, 55, 71, 11, 0, 261, 16426
zh-TW,Tuvalu,https://zh-classical.wikipedia.org/wiki/%E5%90%90%E7%93%A6%E9%AD%AF, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0,  3279
co,Tuvalu,https://co.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   1,  2, 0,   0,  4,  0,  0, 0,   7,  4210
hr,Tuvalu,https://hr.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   1,  0, 0,   0,  4,  5,  0, 0,  10,  9878
cs,Tuvalu,https://cs.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   3,  4, 0,   2,  7,  3,  3, 0,  22, 16853
da,Tuvalu,https://da.wikipedia.org/wiki/Tuvalu, 0,  0,  3,  23, 27, 0,  26, 28,  4,  1, 0, 112, 49120
nl,Tuvalu,https://nl.wikipedia.org/wiki/Tuvalu, 0,  0,  1,   3,  1, 0,   7, 12,  2,  0, 0,  26, 13684
en,Tuvalu,https://en.wikipedia.org/wiki/Tuvalu, 0,  2, 29, 110, 82, 0, 173,121, 39,  3, 0, 559,153178
eo,Tuvalu,https://eo.wikipedia.org/wiki/Tuvalo, 0,  0,  1,   4,  5, 0,   6, 11,  9,  0, 0,  36, 14429
et,Tuvalu,https://et.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   4,  7, 0,   7,  2,  5,  4, 0,  29, 21420
tl,Tuvalu,https://tl.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   0,  3, 0,   5,  2,  0,  0, 0,  10,  5330
fi,Tuvalu,https://fi.wikipedia.org/wiki/Tuvalu, 0,  0,  4,  18, 36, 0,  16, 19,  6,  0, 0,  99, 57177
fr,Tuvalu,https://fr.wikipedia.org/wiki/Tuvalu, 0,  0,  6,  28, 17, 0,  19, 29, 33,  1, 0, 133, 44629
fy,Tuvalu,https://fy.wikipedia.org/wiki/T%C3%BBval%C3%BB, 0,  0,  0,   1,  1, 0,   4,  6,  6,  0, 0,  18,  4296
gl,Tuvalu,https://gl.wikipedia.org/wiki/Tuvalu, 0,  0,  4,   7, 14, 0,  13, 32, 17,  0, 0,  87, 20568
ka,Tuvalu,https://ka.wikipedia.org/wiki/%E1%83%A2%E1%83%A3%E1%83%95%E1%83%90%E1%83%9A%E1%83%A3, 0,  0, 12,  69, 55, 1, 104, 55, 35,  2, 1, 334, 85938
de,Tuvalu,https://de.wikipedia.org/wiki/Tuvalu, 0,  0,  9,  28, 32, 0,  75, 58, 17, 10, 0, 229, 37989
el,Tuvalu,https://el.wikipedia.org/wiki/%CE%A4%CE%BF%CF%85%CE%B2%CE%B1%CE%BB%CE%BF%CF%8D, 0,  0,  2,  11,  4, 4,   8, 12,  4,  0, 0,  45, 26284
ht,Tuvalu,https://ht.wikipedia.org/wiki/Touvalou, 0,  0,  1,   4,  1, 0,   6,  1,  2,  0, 0,  15,  4672
ha,Tuvalu,https://ha.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   6,  8, 0,  21,  6,  2,  0, 0,  43,  5302
hi,Tuvalu,https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A5%81%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A5%82, 0,  0,  0,  10,  2, 0,   1,  2,  0,  1, 0,  16,  6092
hu,Tuvalu,https://hu.wikipedia.org/wiki/Tuvalu, 0,  0,  1,   2, 10, 0,  25, 14,  0,  0, 0,  52, 19154
is,Tuvalu,https://is.wikipedia.org/wiki/T%C3%BAval%C3%BA, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0, 13467
id,Tuvalu,https://id.wikipedia.org/wiki/Tuvalu, 0,  0,  4,  78, 15, 0,  92, 36, 14,  7, 0, 246, 47430
ga,Tuvalu,https://ga.wikipedia.org/wiki/T%C3%BAval%C3%BA, 0,  0,  0,   3,  0, 0,   2,  5,  0,  0, 0,  10,  6100
it,Tuvalu,https://it.wikipedia.org/wiki/Tuvalu, 0,  0,  3,  16,  5, 0,  13, 17,  3,  0, 0,  57, 25806
ja,Tuvalu,https://ja.wikipedia.org/wiki/%E3%83%84%E3%83%90%E3%83%AB, 1,  0, 14,  91,  7, 1,  73,112,  9,  5, 0, 313, 22873
jw,Tuvalu,https://jv.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   0,  5, 0,   0,  8,  2,  0, 0,  15,  5703
kn,Tuvalu,https://kn.wikipedia.org/wiki/%E0%B2%A4%E0%B3%81%E0%B2%B5%E0%B2%BE%E0%B2%B2%E0%B3%81, 0,  0,  0,   1,  2, 0,   0,  2,  0,  0, 0,   5,  4960
kk,Tuvalu,https://kk.wikipedia.org/wiki/%D0%A2%D1%83%D0%B2%D0%B0%D0%BB%D1%83, 1,  0,  0,   8,  6, 0,  15,  5,  0,  0, 0,  35,  9535
ko,Tuvalu,https://ko.wikipedia.org/wiki/%ED%88%AC%EB%B0%9C%EB%A3%A8, 0,  0,  1,   8,  5, 1,  11,  5,  4,  0, 0,  35, 10641
ku,Tuvalu,https://ku.wikipedia.org/wiki/T%C3%BBval%C3%BB, 0,  0,  1,   4,  7, 0,   7,  9,  0,  0, 0,  28,  7073
la,Tuvalu,https://la.wikipedia.org/wiki/Tuvalu, 0,  0,  8,  34, 21, 0,  32, 43,  7,  0, 0, 145, 23253
lv,Tuvalu,https://lv.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   0,  2, 0,   3,  0,  0,  0, 0,   5,  9508
lt,Tuvalu,https://lt.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   2,  3, 0,   8,  4,  4,  0, 0,  21, 11699
lb,Tuvalu,https://lb.wikipedia.org/wiki/Tuvalu, 0, 16,  1,  33,  8, 0,   4, 20,  2,  2, 0,  86,  9494
mk,Tuvalu,https://mk.wikipedia.org/wiki/%D0%A2%D1%83%D0%B2%D0%B0%D0%BB%D1%83, 0,  0,  1,   9,  3, 0,   7,  5,  2,  0, 0,  27, 12648
mg,Tuvalu,https://mg.wikipedia.org/wiki/Tovalo, 0,  0,  1,   9,  2, 0,  11,  7,  0,  0, 0,  30,  5101
ms,Tuvalu,https://ms.wikipedia.org/wiki/Tuvalu, 0,  1,  0,  16,  9, 0,  16, 19,  1,  0, 0,  62, 16458
ml,Tuvalu,https://ml.wikipedia.org/wiki/%E0%B4%A4%E0%B5%81%E0%B4%B5%E0%B4%BE%E0%B4%B2%E0%B5%81, 0,  0,  0,   5,  0, 0,   8,  5,  2,  0, 0,  20, 25540
mt,Tuvalu,https://mt.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   1,  1, 0,   2,  2,  0,  0, 0,   6,  6713
mi,Tuvalu,https://mi.wikipedia.org/wiki/T%C5%ABwaru, 0,  0,  2,   6, 16, 0,   8, 17,  0,  0, 0,  49,  4858
mr,Tuvalu,https://mr.wikipedia.org/wiki/%E0%A4%A4%E0%A5%81%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A5%82, 0,  0,  0,   3,  3, 0,   4,  3,  0,  0, 0,  13,  5663
mn,Tuvalu,https://mn.wikipedia.org/wiki/%D0%A2%D1%83%D0%B2%D0%B0%D0%BB%D1%83, 0,  0,  0,   8,  7, 0,  16,  7,  5,  1, 0,  44,  9031
my,Tuvalu,https://my.wikipedia.org/wiki/%E1%80%90%E1%80%B0%E1%80%97%E1%80%AC%E1%80%B8%E1%80%9C%E1%80%B0%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6, 0,  0, 13,  49, 12, 0,   7, 12,  7,  0, 0, 100,  5835
no,Tuvalu,https://no.wikipedia.org/wiki/Tuvalu, 0,  0,  4,  27, 12, 0,  21, 45,  4,  0, 1, 114, 49178
ps,Tuvalu,https://ps.wikipedia.org/wiki/%D8%AA%D9%88%D9%88%D8%A7%D9%84%D9%88, 0,  0,  0,   1,  1, 0,   3,  3,  0,  0, 0,   8,  4733
fa,Tuvalu,https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D9%88%D8%A7%D9%84%D9%88, 0,  0,  0,  12,  6, 0,  11, 15,  5,  0, 0,  49, 18646
pl,Tuvalu,https://pl.wikipedia.org/wiki/Tuvalu, 0,  1,  2,  20,  2, 0,  58,  4,  2,  1, 0,  90, 25369
pt,Tuvalu,https://pt.wikipedia.org/wiki/Tuvalu, 0,  0,  7,  20, 27, 0,  16, 10,  4,  1, 0,  85, 27483
pa,Tuvalu,https://pa.wikipedia.org/wiki/%E0%A8%A4%E0%A9%81%E0%A8%B5%E0%A8%BE%E0%A8%B2%E0%A9%82, 0,  0,  0,   8,  2, 0,   5,  4,  0,  0, 0,  19,  5841
ro,Tuvalu,https://ro.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   0,  2, 0,   5,  6,  1,  0, 0,  14, 10618
ru,Tuvalu,https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%B2%D0%B0%D0%BB%D1%83, 0,107, 38, 312, 96,17, 509,214, 14,  2, 0,1309,101297
sm,Tuvalu,https://sm.wikipedia.org/wiki/Tuvalu, 0,  0,  1,   1,  0, 0,   2,  3,  0,  0, 0,   7,  4202
gd,Tuvalu,https://gd.wikipedia.org/wiki/Tubhalu, 0,  0,  0,   5,  2, 0,  11,  3,  0,  0, 0,  21,  6366
sr,Tuvalu,https://sr.wikipedia.org/wiki/%D0%A2%D1%83%D0%B2%D0%B0%D0%BB%D1%83, 0,  0,  0,   0,  1, 0,   9,  8,  0,  0, 0,  18, 19154
sn,Tuvalu,https://sn.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   0,  0, 0,   3,  1,  0,  0, 0,   4,  3849
sd,Tuvalu,https://sd.wikipedia.org/wiki/%D9%BD%D9%88%D8%A7%D9%84%D9%88, 0,  0,  0,   4,  6, 0,   5,  9,  1,  0, 0,  25,  7291
si,Tuvalu,https://si.wikipedia.org/wiki/%E0%B6%A7%E0%B7%94%E0%B7%80%E0%B7%8F%E0%B6%BD%E0%B7%94, 0,  0,  0,   0,  1, 0,   1,  2,  0,  0, 0,   4,  7006
sk,Tuvalu,https://sk.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   1,  2, 0,   0,  1,  0,  0, 0,   4, 10804
sl,Tuvalu,https://sl.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   4,  1, 0,   3, 10,  2,  0, 0,  20,  9020
so,Tuvalu,https://so.wikipedia.org/wiki/Tuvalu, 0,  0,  1,   0,  1, 0,   0,  6,  0,  0, 0,   8,  3989
es,Tuvalu,https://es.wikipedia.org/wiki/Tuvalu, 0,  3,  6,  70, 77, 0,  48,158, 16,  1, 0, 379, 93975
su,Tuvalu,https://su.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   2,  2, 0,   1,  2,  0,  0, 0,   7, 11714
sw,Tuvalu,https://sw.wikipedia.org/wiki/Tuvalu, 0,  0,  4,   3,  6, 0,  11,  8,  4,  0, 0,  36,  8082
sv,Tuvalu,https://sv.wikipedia.org/wiki/Tuvalu, 0,  0,  0,   2,  0, 1,   3,  9,  2,  0, 0,  17, 15061
tg,Tuvalu,https://tg.wikipedia.org/wiki/%D0%A2%D1%83%D0%B2%D0%B0%D0%BB%D1%83, 0,  0,  0,   1,  3, 0,   3,  6,  2,  0, 0,  15,  7148
ta,Tuvalu,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%B2%E0%AF%81, 0,  0,  0,   0,  0, 0,   4, 10,  0,  0, 0,  14,  7985
th,Tuvalu,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%95%E0%B8%B9%E0%B8%A7%E0%B8%B2%E0%B8%A5%E0%B8%B9, 0,  0,  2,  51, 51, 0,  47, 66,  4,  2, 0, 223, 12032
tr,Tuvalu,https://tr.wikipedia.org/wiki/Tuvalu, 0,  0,  0,  13,  4, 0,  14, 30,  1,  0, 0,  62, 22356
uk,Tuvalu,https://uk.wikipedia.org/wiki/%D0%A2%D1%83%D0%B2%D0%B0%D0%BB%D1%83, 0,  0,  4,  26, 10, 1,  53, 52, 24,  1, 0, 171, 81027
ur,Tuvalu,https://ur.wikipedia.org/wiki/%D8%AA%D9%88%D9%88%D8%A7%D9%84%D9%88, 0,  0,  0,   3,  5, 0,   5,  7,  3,  2, 0,  25,  8024
uz,Tuvalu,https://uz.wikipedia.org/wiki/Tuvalu, 0,  0,  1,   9,  5, 0,   7, 12,  4,  0, 0,  38,  8580
vi,Tuvalu,https://vi.wikipedia.org/wiki/Tuvalu, 0,  0,  6,  63, 17, 0,  18, 33,  8,  1, 0, 146, 23842
cy,Tuvalu,https://cy.wikipedia.org/wiki/Twfalw, 0,  0,  0,   1,  1, 0,   3,  7,  0,  0, 0,  12,  5588
yo,Tuvalu,https://yo.wikipedia.org/wiki/Tufalu, 0,  0,  3,  14,  7, 0,   1, 18,  3,  0, 0,  46,  6360
af,Uganda,https://af.wikipedia.org/wiki/Uganda, 0,  0,  6,  24, 11, 0,  38,  8, 14,  1, 0, 102, 23417
sq,Uganda,https://sq.wikipedia.org/wiki/Uganda, 0,  0,  0,   7,  3, 0,   4,  5,  3,  0, 0,  22, 10026
am,Uganda,https://am.wikipedia.org/wiki/%E1%8B%A9%E1%8C%8B%E1%8A%95%E1%8B%B3, 0,  0,  0,   0,  0, 0,   2,  9,  1,  0, 0,  12,  7312
ar,Uganda,https://ar.wikipedia.org/wiki/%D8%A3%D9%88%D8%BA%D9%86%D8%AF%D8%A7, 0,  0,  4,  21, 16, 0,  14, 29,  8,  1, 0,  93, 49868
hy,Uganda,https://hy.wikipedia.org/wiki/%D5%88%D6%82%D5%A3%D5%A1%D5%B6%D5%A4%D5%A1, 0,  0,  0,   1,  2, 0,   2,  5,  7,  0, 0,  17, 13152
az,Uganda,https://az.wikipedia.org/wiki/Uqanda, 0,  0,  0,   5,  2, 1,   4, 13,  6,  0, 0,  31, 10691
eu,Uganda,https://eu.wikipedia.org/wiki/Uganda, 0,  2, 11,  41, 26, 0,  36, 25,  2,  0, 0, 143, 29610
be,Uganda,https://be.wikipedia.org/wiki/%D0%A3%D0%B3%D0%B0%D0%BD%D0%B4%D0%B0, 2,  0,  1,   6,  1, 0,   3,  9,  4,  0, 0,  26, 13398
bn,Uganda,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%97%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BE, 0,  0, 22,  56, 51, 4,  15, 36, 54,  0, 0, 238,104555
bs,Uganda,https://bs.wikipedia.org/wiki/Uganda, 0,  0,  0,   0,  1, 0,   6,  9,  2,  0, 0,  18, 13315
bg,Uganda,https://bg.wikipedia.org/wiki/%D0%A3%D0%B3%D0%B0%D0%BD%D0%B4%D0%B0, 0,  0,  0,   1,  2, 0,  12, 10,  0,  0, 0,  25, 14207
ca,Uganda,https://ca.wikipedia.org/wiki/Uganda, 0,  1,  6,  21, 14, 0,  14, 32,  8,  7, 0, 103, 23520
ceb,Uganda,https://ceb.wikipedia.org/wiki/Uganda, 0,  0,  1,   1,  0, 0,   1,  2,  0,  0, 0,   5,  4751
zh,Uganda,https://zh.wikipedia.org/wiki/%E4%B9%8C%E5%B9%B2%E8%BE%BE, 0,  1,  4,  36, 18, 0,  78, 41, 56,  5, 0, 239, 15337
zh-TW,Uganda,https://zh-classical.wikipedia.org/wiki/%E7%83%8F%E5%B9%B2%E9%81%94, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0,  4016
co,Uganda,https://co.wikipedia.org/wiki/Uganda, 0,  0,  0,   1,  1, 0,   1,  5,  0,  0, 0,   8,  4717
hr,Uganda,https://hr.wikipedia.org/wiki/Uganda, 0,  0,  1,   5,  2, 0,   5, 11,  4,  0, 0,  28, 19452
cs,Uganda,https://cs.wikipedia.org/wiki/Uganda, 0,  0,  4,   8,  5, 0,   2, 14,  4,  1, 0,  38, 26510
da,Uganda,https://da.wikipedia.org/wiki/Uganda, 0,  1, 14,  51, 23, 1,  47, 51, 12,  1, 0, 201, 47413
nl,Uganda,https://nl.wikipedia.org/wiki/Oeganda, 0,  0,  2,   9,  5, 0,  14, 14,  4,  0, 0,  48, 20230
en,Uganda,https://en.wikipedia.org/wiki/Uganda, 0,  5, 90, 176,139, 0, 158,173, 49,  4, 0, 794,122738
eo,Uganda,https://eo.wikipedia.org/wiki/Ugando, 0,  0,  1,   2,  6, 0,   3,  8,  7,  0, 0,  27, 11550
et,Uganda,https://et.wikipedia.org/wiki/Uganda, 0,  0,  0,   3,  2, 0,   3,  2,  4,  1, 0,  15, 10844
tl,Uganda,https://tl.wikipedia.org/wiki/Uganda, 0,  0,  0,   1,  3, 0,   5,  3,  0,  0, 0,  12,  9084
fi,Uganda,https://fi.wikipedia.org/wiki/Uganda, 0,  0,  9,  15, 17, 1,  13, 10, 12,  1, 0,  78, 40016
fr,Uganda,https://fr.wikipedia.org/wiki/Ouganda, 0,  2, 10,  36, 23, 0,  20, 30, 27,  0, 0, 148, 43595
fy,Uganda,https://fy.wikipedia.org/wiki/Uganda, 0,  0,  1,   9,  1, 0,   6, 32, 29,  0, 0,  78,  8781
gl,Uganda,https://gl.wikipedia.org/wiki/Uganda, 0,  0,  4,   7,  6, 0,  13, 21,  9,  0, 0,  60, 15669
ka,Uganda,https://ka.wikipedia.org/wiki/%E1%83%A3%E1%83%92%E1%83%90%E1%83%9C%E1%83%93%E1%83%90, 0,  0, 13,  66, 33, 2,  62, 62, 61,  2, 2, 303, 68575
de,Uganda,https://de.wikipedia.org/wiki/Uganda, 0,  1, 33, 129, 61, 0, 166,166, 55,  4, 0, 615, 73866
el,Uganda,https://el.wikipedia.org/wiki/%CE%9F%CF%85%CE%B3%CE%BA%CE%AC%CE%BD%CF%84%CE%B1, 0,  0,  3,   7,  7, 6,   5, 13,  3,  0, 0,  44, 26364
