"lang","co","link"
"zh","Liberia","https://zh.wikipedia.org/wiki/%E5%88%A9%E6%AF%94%E9%87%8C%E4%BA%9A"
"zh-TW","Liberia","https://zh-classical.wikipedia.org/wiki/%E5%88%A9%E6%AF%94%E9%87%8C%E4%BA%9E"
"co","Liberia","https://co.wikipedia.org/wiki/Liberia"
"hr","Liberia","https://hr.wikipedia.org/wiki/Liberija"
"cs","Liberia","https://cs.wikipedia.org/wiki/Lib%C3%A9rie"
"da","Liberia","https://da.wikipedia.org/wiki/Liberia"
"nl","Liberia","https://nl.wikipedia.org/wiki/Liberia"
"en","Liberia","https://en.wikipedia.org/wiki/Liberia"
"eo","Liberia","https://eo.wikipedia.org/wiki/Liberio"
"et","Liberia","https://et.wikipedia.org/wiki/Libeeria"
"tl","Liberia","https://tl.wikipedia.org/wiki/Liberia"
"fi","Liberia","https://fi.wikipedia.org/wiki/Liberia"
"fr","Liberia","https://fr.wikipedia.org/wiki/Liberia"
"fy","Liberia","https://fy.wikipedia.org/wiki/Libearia"
"gl","Liberia","https://gl.wikipedia.org/wiki/Liberia"
"ka","Liberia","https://ka.wikipedia.org/wiki/%E1%83%9A%E1%83%98%E1%83%91%E1%83%94%E1%83%A0%E1%83%98%E1%83%90"
"de","Liberia","https://de.wikipedia.org/wiki/Liberia"
"el","Liberia","https://el.wikipedia.org/wiki/%CE%9B%CE%B9%CE%B2%CE%B5%CF%81%CE%AF%CE%B1"
"ht","Liberia","https://ht.wikipedia.org/wiki/Liberya"
"ha","Liberia","https://ha.wikipedia.org/wiki/Laberiya"
"hi","Liberia","https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%AC%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE"
"hu","Liberia","https://hu.wikipedia.org/wiki/Lib%C3%A9ria"
"is","Liberia","https://is.wikipedia.org/wiki/L%C3%ADber%C3%ADa"
"ig","Liberia","https://ig.wikipedia.org/wiki/Liberia"
"id","Liberia","https://id.wikipedia.org/wiki/Liberia"
"ga","Liberia","https://ga.wikipedia.org/wiki/An_Lib%C3%A9ir"
"it","Liberia","https://it.wikipedia.org/wiki/Liberia"
"ja","Liberia","https://ja.wikipedia.org/wiki/%E3%83%AA%E3%83%99%E3%83%AA%E3%82%A2"
"jw","Liberia","https://jv.wikipedia.org/wiki/Lib%C3%A8ria"
"kn","Liberia","https://kn.wikipedia.org/wiki/%E0%B2%B2%E0%B3%88%E0%B2%AC%E0%B3%80%E0%B2%B0%E0%B2%BF%E0%B2%AF"
"kk","Liberia","https://kk.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B5%D1%80%D0%B8%D1%8F"
"ko","Liberia","https://ko.wikipedia.org/wiki/%EB%9D%BC%EC%9D%B4%EB%B2%A0%EB%A6%AC%EC%95%84"
"ku","Liberia","https://ku.wikipedia.org/wiki/L%C3%AEberya"
"ky","Liberia","https://ky.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B5%D1%80%D0%B8%D1%8F"
"la","Liberia","https://la.wikipedia.org/wiki/Liberia"
"lv","Liberia","https://lv.wikipedia.org/wiki/Lib%C4%93rija"
"lt","Liberia","https://lt.wikipedia.org/wiki/Liberija"
"lb","Liberia","https://lb.wikipedia.org/wiki/Liberia"
"mk","Liberia","https://mk.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B5%D1%80%D0%B8%D1%98%D0%B0"
"mg","Liberia","https://mg.wikipedia.org/wiki/Liberia"
"ms","Liberia","https://ms.wikipedia.org/wiki/Liberia"
"ml","Liberia","https://ml.wikipedia.org/wiki/%E0%B4%B2%E0%B5%88%E0%B4%AC%E0%B5%80%E0%B4%B0%E0%B4%BF%E0%B4%AF"
"mt","Liberia","https://mt.wikipedia.org/wiki/Liberja"
"mi","Liberia","https://mi.wikipedia.org/wiki/Raipiri"
"mr","Liberia","https://mr.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%AF%E0%A4%AC%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE"
"mn","Liberia","https://mn.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B5%D1%80%D0%B8"
"my","Liberia","https://my.wikipedia.org/wiki/%E1%80%9C%E1%80%AD%E1%80%AF%E1%80%80%E1%80%BA%E1%80%98%E1%80%B1%E1%80%B8%E1%80%9B%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6"
"ne","Liberia","https://ne.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%AC%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE"
"no","Liberia","https://no.wikipedia.org/wiki/Liberia"
"ps","Liberia","https://ps.wikipedia.org/wiki/%D9%84%DB%8C%D8%A8%D8%B1%DB%8C%D8%A7"
"fa","Liberia","https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D8%A8%D8%B1%DB%8C%D8%A7"
"pl","Liberia","https://pl.wikipedia.org/wiki/Liberia"
"pt","Liberia","https://pt.wikipedia.org/wiki/Lib%C3%A9ria"
"pa","Liberia","https://pa.wikipedia.org/wiki/%E0%A8%B2%E0%A8%BE%E0%A8%88%E0%A8%AC%E0%A9%87%E0%A8%B0%E0%A9%80%E0%A8%86"
"ro","Liberia","https://ro.wikipedia.org/wiki/Liberia"
"ru","Liberia","https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B5%D1%80%D0%B8%D1%8F"
"sm","Liberia","https://sm.wikipedia.org/wiki/Liberia"
"gd","Liberia","https://gd.wikipedia.org/wiki/Lib%C3%A8iria"
"sr","Liberia","https://sr.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B5%D1%80%D0%B8%D1%98%D0%B0"
"st","Liberia","https://st.wikipedia.org/wiki/Liberia"
"sn","Liberia","https://sn.wikipedia.org/wiki/Ribheriya"
"sd","Liberia","https://sd.wikipedia.org/wiki/%D9%84%D8%A7%D8%A6%D8%A8%D9%8A%D8%B1%DB%8C%D8%A7"
"si","Liberia","https://si.wikipedia.org/wiki/%E0%B6%BD%E0%B6%BA%E0%B7%92%E0%B6%B6%E0%B7%93%E0%B6%BB%E0%B7%92%E0%B6%BA%E0%B7%8F%E0%B7%80"
"sk","Liberia","https://sk.wikipedia.org/wiki/Lib%C3%A9ria"
"sl","Liberia","https://sl.wikipedia.org/wiki/Liberija"
"so","Liberia","https://so.wikipedia.org/wiki/Liberia"
"es","Liberia","https://es.wikipedia.org/wiki/Liberia"
"su","Liberia","https://su.wikipedia.org/wiki/Liberia"
"sw","Liberia","https://sw.wikipedia.org/wiki/Liberia"
"sv","Liberia","https://sv.wikipedia.org/wiki/Liberia"
"tg","Liberia","https://tg.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B5%D1%80%D0%B8%D1%8F"
"ta","Liberia","https://ta.wikipedia.org/wiki/%E0%AE%B2%E0%AF%88%E0%AE%AA%E0%AF%80%E0%AE%B0%E0%AE%BF%E0%AE%AF%E0%AE%BE"
"te","Liberia","https://te.wikipedia.org/wiki/%E0%B0%B2%E0%B1%88%E0%B0%AC%E0%B1%80%E0%B0%B0%E0%B0%BF%E0%B0%AF%E0%B0%BE"
"th","Liberia","https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%A5%E0%B8%9A%E0%B8%B5%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2"
"tr","Liberia","https://tr.wikipedia.org/wiki/Liberya"
"uk","Liberia","https://uk.wikipedia.org/wiki/%D0%9B%D1%96%D0%B1%D0%B5%D1%80%D1%96%D1%8F"
"ur","Liberia","https://ur.wikipedia.org/wiki/%D9%84%D8%A7%D8%A6%D8%A8%DB%8C%D8%B1%DB%8C%D8%A7"
"uz","Liberia","https://uz.wikipedia.org/wiki/Liberiya"
"vi","Liberia","https://vi.wikipedia.org/wiki/Liberia"
"cy","Liberia","https://cy.wikipedia.org/wiki/Liberia"
"yi","Liberia","https://yi.wikipedia.org/wiki/%D7%9C%D7%99%D7%91%D7%A2%D7%A8%D7%99%D7%A2"
"yo","Liberia","https://yo.wikipedia.org/wiki/L%C3%A0%C3%ACb%C3%A9r%C3%AD%C3%A0"
"zu","Liberia","https://zu.wikipedia.org/wiki/ILiberia"
"af","Libya","https://af.wikipedia.org/wiki/Libi%C3%AB"
"sq","Libya","https://sq.wikipedia.org/wiki/Libia"
"am","Libya","https://am.wikipedia.org/wiki/%E1%88%8A%E1%89%A2%E1%8B%AB"
"ar","Libya","https://ar.wikipedia.org/wiki/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7"
"hy","Libya","https://hy.wikipedia.org/wiki/%D4%BC%D5%AB%D5%A2%D5%AB%D5%A1"
"az","Libya","https://az.wikipedia.org/wiki/Liviya"
"eu","Libya","https://eu.wikipedia.org/wiki/Libia"
"be","Libya","https://be.wikipedia.org/wiki/%D0%9B%D1%96%D0%B2%D1%96%D1%8F"
"bn","Libya","https://bn.wikipedia.org/wiki/%E0%A6%B2%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE"
"bs","Libya","https://bs.wikipedia.org/wiki/Libija"
"bg","Libya","https://bg.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B8%D1%8F"
"ca","Libya","https://ca.wikipedia.org/wiki/L%C3%ADbia"
"ceb","Libya","https://ceb.wikipedia.org/wiki/Libya"
"zh","Libya","https://zh.wikipedia.org/wiki/%E5%88%A9%E6%AF%94%E4%BA%9A"
"zh-TW","Libya","https://zh-classical.wikipedia.org/wiki/%E5%88%A9%E6%AF%94%E4%BA%9E"
"co","Libya","https://co.wikipedia.org/wiki/Libia"
"hr","Libya","https://hr.wikipedia.org/wiki/Libija"
"cs","Libya","https://cs.wikipedia.org/wiki/Libye"
"da","Libya","https://da.wikipedia.org/wiki/Libyen"
"nl","Libya","https://nl.wikipedia.org/wiki/Libi%C3%AB"
"en","Libya","https://en.wikipedia.org/wiki/Libya"
"eo","Libya","https://eo.wikipedia.org/wiki/Libio"
"et","Libya","https://et.wikipedia.org/wiki/Liib%C3%BCa"
"tl","Libya","https://tl.wikipedia.org/wiki/Libya"
"fi","Libya","https://fi.wikipedia.org/wiki/Libya"
"fr","Libya","https://fr.wikipedia.org/wiki/Libye"
"fy","Libya","https://fy.wikipedia.org/wiki/Lybje"
"gl","Libya","https://gl.wikipedia.org/wiki/Libia"
"ka","Libya","https://ka.wikipedia.org/wiki/%E1%83%9A%E1%83%98%E1%83%91%E1%83%98%E1%83%90"
"de","Libya","https://de.wikipedia.org/wiki/Libyen"
"el","Libya","https://el.wikipedia.org/wiki/%CE%9B%CE%B9%CE%B2%CF%8D%CE%B7"
"gu","Libya","https://gu.wikipedia.org/wiki/%E0%AA%B2%E0%AA%BF%E0%AA%AC%E0%AA%BF%E0%AA%AF%E0%AA%BE"
"ht","Libya","https://ht.wikipedia.org/wiki/Libi"
"ha","Libya","https://ha.wikipedia.org/wiki/Libya"
"hi","Libya","https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%80%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%BE"
"hu","Libya","https://hu.wikipedia.org/wiki/L%C3%ADbia"
"is","Libya","https://is.wikipedia.org/wiki/L%C3%ADb%C3%ADa"
"ig","Libya","https://ig.wikipedia.org/wiki/Libya"
"id","Libya","https://id.wikipedia.org/wiki/Libya"
"ga","Libya","https://ga.wikipedia.org/wiki/An_Libia"
"it","Libya","https://it.wikipedia.org/wiki/Libia"
"ja","Libya","https://ja.wikipedia.org/wiki/%E3%83%AA%E3%83%93%E3%82%A2"
"jw","Libya","https://jv.wikipedia.org/wiki/Libya"
"kn","Libya","https://kn.wikipedia.org/wiki/%E0%B2%B2%E0%B2%BF%E0%B2%AC%E0%B2%BF%E0%B2%AF%E0%B2%BE"
"kk","Libya","https://kk.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B8%D1%8F"
"km","Libya","https://km.wikipedia.org/wiki/%E1%9E%9B%E1%9E%B8%E1%9E%94%E1%9F%8A%E1%9E%B8"
"ko","Libya","https://ko.wikipedia.org/wiki/%EB%A6%AC%EB%B9%84%EC%95%84"
"ku","Libya","https://ku.wikipedia.org/wiki/L%C3%AEbya"
"ky","Libya","https://ky.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B8%D1%8F"
"la","Libya","https://la.wikipedia.org/wiki/Libya"
"lv","Libya","https://lv.wikipedia.org/wiki/L%C4%ABbija"
"lt","Libya","https://lt.wikipedia.org/wiki/Libija"
"lb","Libya","https://lb.wikipedia.org/wiki/Libyen"
"mk","Libya","https://mk.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B8%D1%98%D0%B0"
"mg","Libya","https://mg.wikipedia.org/wiki/Libia"
"ms","Libya","https://ms.wikipedia.org/wiki/Libya"
"ml","Libya","https://ml.wikipedia.org/wiki/%E0%B4%B2%E0%B4%BF%E0%B4%AC%E0%B4%BF%E0%B4%AF"
"mt","Libya","https://mt.wikipedia.org/wiki/Libja"
"mi","Libya","https://mi.wikipedia.org/wiki/R%C4%ABpia"
"mr","Libya","https://mr.wikipedia.org/wiki/%E0%A4%B2%E0%A5%80%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%BE"
"mn","Libya","https://mn.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B8"
"my","Libya","https://my.wikipedia.org/wiki/%E1%80%9C%E1%80%85%E1%80%BA%E1%80%97%E1%80%BB%E1%80%AC%E1%80%B8%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6"
"ne","Libya","https://ne.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BF%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%BE"
"no","Libya","https://no.wikipedia.org/wiki/Libya"
"ps","Libya","https://ps.wikipedia.org/wiki/%D9%84%DB%8C%D8%A8%DB%8C%D8%A7"
"fa","Libya","https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D8%A8%DB%8C"
"pl","Libya","https://pl.wikipedia.org/wiki/Libia"
"pt","Libya","https://pt.wikipedia.org/wiki/L%C3%ADbia"
"pa","Libya","https://pa.wikipedia.org/wiki/%E0%A8%B2%E0%A9%80%E0%A8%AC%E0%A9%80%E0%A8%86"
"ro","Libya","https://ro.wikipedia.org/wiki/Libia"
"ru","Libya","https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B8%D1%8F"
"sm","Libya","https://sm.wikipedia.org/wiki/Libya"
"gd","Libya","https://gd.wikipedia.org/wiki/Libia"
"sr","Libya","https://sr.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B8%D1%98%D0%B0"
"st","Libya","https://st.wikipedia.org/wiki/Libya"
"sn","Libya","https://sn.wikipedia.org/wiki/Ribhiya"
"sd","Libya","https://sd.wikipedia.org/wiki/%D9%84%D8%A8%D9%8A%D8%A7"
"si","Libya","https://si.wikipedia.org/wiki/%E0%B6%BD%E0%B7%92%E0%B6%B6%E0%B7%92%E0%B6%BA%E0%B7%8F%E0%B7%80"
"sk","Libya","https://sk.wikipedia.org/wiki/L%C3%ADbya"
"sl","Libya","https://sl.wikipedia.org/wiki/Libija"
"so","Libya","https://so.wikipedia.org/wiki/Libiya"
"es","Libya","https://es.wikipedia.org/wiki/Libia"
"su","Libya","https://su.wikipedia.org/wiki/Libya"
"sw","Libya","https://sw.wikipedia.org/wiki/Libya"
"sv","Libya","https://sv.wikipedia.org/wiki/Libyen"
"tg","Libya","https://tg.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B1%D0%B8%D1%91"
"ta","Libya","https://ta.wikipedia.org/wiki/%E0%AE%B2%E0%AE%BF%E0%AE%AA%E0%AE%BF%E0%AE%AF%E0%AE%BE"
"te","Libya","https://te.wikipedia.org/wiki/%E0%B0%B2%E0%B0%BF%E0%B0%AC%E0%B0%BF%E0%B0%AF%E0%B0%BE"
"th","Libya","https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%A5%E0%B8%B4%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2"
"tr","Libya","https://tr.wikipedia.org/wiki/Libya"
"uk","Libya","https://uk.wikipedia.org/wiki/%D0%9B%D1%96%D0%B2%D1%96%D1%8F"
"ur","Libya","https://ur.wikipedia.org/wiki/%D9%84%DB%8C%D8%A8%DB%8C%D8%A7"
"uz","Libya","https://uz.wikipedia.org/wiki/Liviya"
"vi","Libya","https://vi.wikipedia.org/wiki/Libya"
"cy","Libya","https://cy.wikipedia.org/wiki/Libia"
"yi","Libya","https://yi.wikipedia.org/wiki/%D7%9C%D7%99%D7%91%D7%99%D7%A2"
"yo","Libya","https://yo.wikipedia.org/wiki/L%C3%ADby%C3%A0"
"zu","Libya","https://zu.wikipedia.org/wiki/ILibhiya"
"af","Liechtenstein","https://af.wikipedia.org/wiki/Liechtenstein"
"sq","Liechtenstein","https://sq.wikipedia.org/wiki/Lihtenshtajni"
"am","Liechtenstein","https://am.wikipedia.org/wiki/%E1%88%8A%E1%8A%AD%E1%89%B0%E1%8A%95%E1%88%B5%E1%89%B3%E1%8B%AD%E1%8A%95"
"ar","Liechtenstein","https://ar.wikipedia.org/wiki/%D9%84%D9%8A%D8%AE%D8%AA%D9%86%D8%B4%D8%AA%D8%A7%D9%8A%D9%86"
"hy","Liechtenstein","https://hy.wikipedia.org/wiki/%D4%BC%D5%AB%D5%AD%D5%BF%D5%A5%D5%B6%D5%B7%D5%BF%D5%A1%D5%B5%D5%B6"
"az","Liechtenstein","https://az.wikipedia.org/wiki/Lixten%C5%9Fteyn"
"eu","Liechtenstein","https://eu.wikipedia.org/wiki/Liechtenstein"
"be","Liechtenstein","https://be.wikipedia.org/wiki/%D0%9B%D1%96%D1%85%D1%82%D1%8D%D0%BD%D1%88%D1%82%D1%8D%D0%B9%D0%BD"
"bn","Liechtenstein","https://bn.wikipedia.org/wiki/%E0%A6%B2%E0%A6%BF%E0%A6%B6%E0%A6%9F%E0%A7%87%E0%A6%A8%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%87%E0%A6%A8"
"bs","Liechtenstein","https://bs.wikipedia.org/wiki/Lihten%C5%A1tajn"
"bg","Liechtenstein","https://bg.wikipedia.org/wiki/%D0%9B%D0%B8%D1%85%D1%82%D0%B5%D0%BD%D1%89%D0%B0%D0%B9%D0%BD"
"ca","Liechtenstein","https://ca.wikipedia.org/wiki/Liechtenstein"
"ceb","Liechtenstein","https://ceb.wikipedia.org/wiki/Liechtenstein"
"zh","Liechtenstein","https://zh.wikipedia.org/wiki/%E5%88%97%E6%94%AF%E6%95%A6%E6%96%AF%E7%99%BB"
"zh-TW","Liechtenstein","https://zh-classical.wikipedia.org/wiki/%E5%88%97%E6%94%AF%E6%95%A6%E5%A3%AB%E7%99%BB"
"co","Liechtenstein","https://co.wikipedia.org/wiki/Liechtenstein"
"hr","Liechtenstein","https://hr.wikipedia.org/wiki/Lihten%C5%A1tajn"
"cs","Liechtenstein","https://cs.wikipedia.org/wiki/Lichten%C5%A1tejnsko"
"da","Liechtenstein","https://da.wikipedia.org/wiki/Liechtenstein"
"nl","Liechtenstein","https://nl.wikipedia.org/wiki/Liechtenstein"
"en","Liechtenstein","https://en.wikipedia.org/wiki/Liechtenstein"
"eo","Liechtenstein","https://eo.wikipedia.org/wiki/Li%C4%A5ten%C5%9Dtejno"
"et","Liechtenstein","https://et.wikipedia.org/wiki/Liechtenstein"
"tl","Liechtenstein","https://tl.wikipedia.org/wiki/Liechtenstein"
"fi","Liechtenstein","https://fi.wikipedia.org/wiki/Liechtenstein"
"fr","Liechtenstein","https://fr.wikipedia.org/wiki/Liechtenstein"
"fy","Liechtenstein","https://fy.wikipedia.org/wiki/Lychtenstein"
"gl","Liechtenstein","https://gl.wikipedia.org/wiki/Liechtenstein"
"ka","Liechtenstein","https://ka.wikipedia.org/wiki/%E1%83%9A%E1%83%98%E1%83%AE%E1%83%A2%E1%83%94%E1%83%9C%E1%83%A8%E1%83%A2%E1%83%90%E1%83%98%E1%83%9C%E1%83%98"
"de","Liechtenstein","https://de.wikipedia.org/wiki/Liechtenstein"
"el","Liechtenstein","https://el.wikipedia.org/wiki/%CE%9B%CE%AF%CF%87%CF%84%CE%B5%CE%BD%CF%83%CF%84%CE%B1%CF%8A%CE%BD"
"gu","Liechtenstein","https://gu.wikipedia.org/wiki/%E0%AA%B2%E0%AB%80%E0%AA%9A%E0%AB%87%E0%AA%B8%E0%AB%8D%E0%AA%9F%E0%AB%87%E0%AA%88%E0%AA%A8"
"ht","Liechtenstein","https://ht.wikipedia.org/wiki/Licht%C3%A8nstayn"
"ha","Liechtenstein","https://ha.wikipedia.org/wiki/Liechtenstein"
"haw","Liechtenstein","https://haw.wikipedia.org/wiki/Likenekaina"
"hi","Liechtenstein","https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BF%E0%A4%96%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%82%E0%A4%B6%E0%A5%8D%E0%A4%9F%E0%A4%BE%E0%A4%87%E0%A4%A8"
"hu","Liechtenstein","https://hu.wikipedia.org/wiki/Liechtenstein"
"is","Liechtenstein","https://is.wikipedia.org/wiki/Liechtenstein"
"ig","Liechtenstein","https://ig.wikipedia.org/wiki/Liechtenstein"
"id","Liechtenstein","https://id.wikipedia.org/wiki/Liechtenstein"
"ga","Liechtenstein","https://ga.wikipedia.org/wiki/Lichtinst%C3%A9in"
"it","Liechtenstein","https://it.wikipedia.org/wiki/Liechtenstein"
"ja","Liechtenstein","https://ja.wikipedia.org/wiki/%E3%83%AA%E3%83%92%E3%83%86%E3%83%B3%E3%82%B7%E3%83%A5%E3%82%BF%E3%82%A4%E3%83%B3"
"jw","Liechtenstein","https://jv.wikipedia.org/wiki/Liechtenstein"
"kn","Liechtenstein","https://kn.wikipedia.org/wiki/%E0%B2%B2%E0%B3%80%E0%B2%9A%E0%B3%8D%E0%B2%9F%E0%B3%86%E0%B2%A8%E0%B3%8D%E0%B2%B8%E0%B3%8D%E0%B2%9F%E0%B3%80%E0%B2%A8%E0%B3%8D"
"kk","Liechtenstein","https://kk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%85%D1%82%D0%B5%D0%BD%D1%88%D1%82%D0%B5%D0%B9%D0%BD"
"ko","Liechtenstein","https://ko.wikipedia.org/wiki/%EB%A6%AC%ED%9E%88%ED%85%90%EC%8A%88%ED%83%80%EC%9D%B8"
"ku","Liechtenstein","https://ku.wikipedia.org/wiki/Liechtenstein"
"ky","Liechtenstein","https://ky.wikipedia.org/wiki/%D0%9B%D0%B8%D1%85%D1%82%D0%B5%D0%BD%D1%88%D1%82%D0%B5%D0%B9%D0%BD"
"lo","Liechtenstein","https://lo.wikipedia.org/wiki/%E0%BA%9B%E0%BA%B0%E0%BB%80%E0%BA%97%E0%BA%94%E0%BB%80%E0%BA%A5%E0%BA%B1%E0%BA%81%E0%BB%80%E0%BA%95%E0%BA%99%E0%BA%AA%E0%BA%B0%E0%BB%80%E0%BA%95%E0%BA%99"
"la","Liechtenstein","https://la.wikipedia.org/wiki/Lichtenstenum"
"lv","Liechtenstein","https://lv.wikipedia.org/wiki/Lihten%C5%A1teina"
"lt","Liechtenstein","https://lt.wikipedia.org/wiki/Lichten%C5%A1teinas"
"lb","Liechtenstein","https://lb.wikipedia.org/wiki/Liechtenstein"
"mk","Liechtenstein","https://mk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%85%D1%82%D0%B5%D0%BD%D1%88%D1%82%D0%B0%D1%98%D0%BD"
"mg","Liechtenstein","https://mg.wikipedia.org/wiki/Liktenstaina"
"ms","Liechtenstein","https://ms.wikipedia.org/wiki/Liechtenstein"
"ml","Liechtenstein","https://ml.wikipedia.org/wiki/%E0%B4%B2%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%B1%E0%B5%8D%E0%B4%B1%E0%B5%BB%E2%80%8C%E0%B4%B8%E0%B5%8D%E0%B4%B1%E0%B5%8D%E0%B4%B1%E0%B5%88%E0%B5%BB"
"mt","Liechtenstein","https://mt.wikipedia.org/wiki/Liechtenstein"
"mi","Liechtenstein","https://mi.wikipedia.org/wiki/R%C4%ABkeneteina"
"mr","Liechtenstein","https://mr.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%9F%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%BE%E0%A4%87%E0%A4%A8"
"mn","Liechtenstein","https://mn.wikipedia.org/wiki/%D0%9B%D0%B8%D1%85%D1%82%D0%B5%D0%BD%D1%88%D1%82%D0%B0%D0%B9%D0%BD"
"my","Liechtenstein","https://my.wikipedia.org/wiki/%E1%80%9C%E1%80%85%E1%80%BA%E1%80%90%E1%80%94%E1%80%BA%E1%80%85%E1%80%90%E1%80%AD%E1%80%94%E1%80%BA%E1%80%B8%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6"
"ne","Liechtenstein","https://ne.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%BE%E0%A4%87%E0%A4%A8"
"no","Liechtenstein","https://no.wikipedia.org/wiki/Liechtenstein"
"ps","Liechtenstein","https://ps.wikipedia.org/wiki/%D9%84%DB%8C%D8%AE%D8%AA%D9%86_%D8%A7%D8%B4%D8%AA%D8%A7%DB%8C%D9%86"
"fa","Liechtenstein","https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D8%AE%D8%AA%D9%86%E2%80%8C%D8%A7%D8%B4%D8%AA%D8%A7%DB%8C%D9%86"
"pl","Liechtenstein","https://pl.wikipedia.org/wiki/Liechtenstein"
"pt","Liechtenstein","https://pt.wikipedia.org/wiki/Liechtenstein"
"pa","Liechtenstein","https://pa.wikipedia.org/wiki/%E0%A8%B2%E0%A9%80%E0%A8%96%E0%A8%9F%E0%A8%A8%E0%A8%B8%E0%A8%BC%E0%A8%9F%E0%A8%BE%E0%A8%88%E0%A8%A8"
"ro","Liechtenstein","https://ro.wikipedia.org/wiki/Liechtenstein"
"ru","Liechtenstein","https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D1%85%D1%82%D0%B5%D0%BD%D1%88%D1%82%D0%B5%D0%B9%D0%BD"
"sm","Liechtenstein","https://sm.wikipedia.org/wiki/Liechtenstein"
"gd","Liechtenstein","https://gd.wikipedia.org/wiki/Liechtenstein"
"sr","Liechtenstein","https://sr.wikipedia.org/wiki/%D0%9B%D0%B8%D1%85%D1%82%D0%B5%D0%BD%D1%88%D1%82%D0%B0%D1%98%D0%BD"
"sn","Liechtenstein","https://sn.wikipedia.org/wiki/Rishenistayini"
"sd","Liechtenstein","https://sd.wikipedia.org/wiki/%D9%84%DA%86%D9%8A%D9%BD%D9%8A%D9%86%D8%B3%D9%BD%D8%A7%D8%A6%D9%8A%D9%86"
